MX.5P_up,Fournier Coeff,MEAN P,S DEV P,SKEW P,P(W/W),P(W/D),Elev,Lat,Coastal Prox,Month
3.8,55.44,6.78,10.47,2.62,0.36,0.17,13.43,42.19,14.17,11
3.91,55.44,7,9.73,3.56,0.31,0.29,13.43,42.19,14.17,12
3.33,73.45,6.78,9.95,2.86,0.48,0.21,3.21,38.31,0.84,1
2.58,73.45,5.77,8.32,2.7,0.47,0.18,3.21,38.31,0.84,2
3.93,73.45,8.04,10.37,2.39,0.46,0.19,3.21,38.31,0.84,3
4.68,73.45,7.38,10.84,2.41,0.45,0.25,3.21,38.31,0.84,4
4.69,73.45,6.7,9.72,3.1,0.56,0.18,3.21,38.31,0.84,5
5.2,73.45,7.11,9.08,1.81,0.45,0.25,3.21,38.31,0.84,6
6.15,73.45,7.77,10.42,1.8,0.44,0.23,3.21,38.31,0.84,7
6.81,73.45,7.9,13.33,2.52,0.49,0.27,3.21,38.31,0.84,8
8.31,73.45,10.21,16.57,2.81,0.48,0.21,3.21,38.31,0.84,9
6.38,73.45,10.11,17.65,3.08,0.43,0.19,3.21,38.31,0.84,10
4.13,73.45,7.03,11.96,3.58,0.44,0.2,3.21,38.31,0.84,11
3.92,73.45,7.87,10.6,2.38,0.45,0.23,3.21,38.31,0.84,12
2.45,35.02,5.23,7.05,1.99,0.6,0.16,22.93,36.66,17.42,1
2.14,35.02,5.71,6.41,1.74,0.6,0.17,22.93,36.66,17.42,2
2.15,35.02,5.23,6.56,2.08,0.51,0.13,22.93,36.66,17.42,3
1.38,35.02,2.41,2.32,1.28,0.34,0.08,22.93,36.66,17.42,4
0.65,35.02,1.95,2.57,1.54,0.4,0.04,22.93,36.66,17.42,5
0.14,35.02,1.33,1.19,0.64,0.11,0.03,22.93,36.66,17.42,6
0.03,35.02,0.25,0,0,0,0.01,22.93,36.66,17.42,7
0.2,35.02,1.13,2.08,2.21,0.22,0.02,22.93,36.66,17.42,8
0.28,35.02,1.41,2.87,2.85,0.23,0.03,22.93,36.66,17.42,9
1.94,35.02,3.66,7.72,3.69,0.28,0.13,22.93,36.66,17.42,10
2.72,35.02,3.68,7.4,5.36,0.37,0.16,22.93,36.66,17.42,11
2.5,35.02,4.54,5.64,2.32,0.45,0.18,22.93,36.66,17.42,12
1.33,29,4.86,7.28,2.52,0.2,0.04,1469.91,33.24,592,1
0.78,29,3.41,5.17,1.85,0.35,0.04,1469.91,33.24,592,2
0.64,29,4.1,7.53,2.77,0.35,0.04,1469.91,33.24,592,3
0.7,29,4.15,7.1,2.66,0.43,0.03,1469.91,33.24,592,4
1.25,29,3.21,3.75,1.56,0.39,0.06,1469.91,33.24,592,5
1.88,29,3.67,3.8,1.45,0.38,0.06,1469.91,33.24,592,6
4.33,29,4.3,6.24,2.74,0.43,0.29,1469.91,33.24,592,7
3.61,29,3.93,6.14,3.74,0.41,0.17,1469.91,33.24,592,8
5.89,29,5.48,9.95,4.11,0.53,0.19,1469.91,33.24,592,9
1.11,29,2.49,2.21,1.6,0.32,0.05,1469.91,33.24,592,10
0.96,29,5.86,10.24,2.68,0.33,0.03,1469.91,33.24,592,11
1.2,29,3.98,5.32,1.67,0.3,0.09,1469.91,33.24,592,12
3.1,96.24,6.71,7.98,2.14,0.65,0.31,1136.6,45.51,359.18,1
3.18,96.24,5.31,5.75,1.78,0.68,0.39,1136.6,45.51,359.18,2
3.4,96.24,6.55,6.5,1.76,0.7,0.45,1136.6,45.51,359.18,3
3.23,96.24,5.92,7.58,3.33,0.61,0.38,1136.6,45.51,359.18,4
3.55,96.24,6.12,7.16,2.46,0.6,0.23,1136.6,45.51,359.18,5
3.74,96.24,6.44,10,2.93,0.52,0.19,1136.6,45.51,359.18,6
2.48,96.24,4.4,5.74,2.29,0.37,0.08,1136.6,45.51,359.18,7
2.43,96.24,5.16,6.88,2.77,0.36,0.09,1136.6,45.51,359.18,8
3.73,96.24,7.01,11.47,4.16,0.51,0.11,1136.6,45.51,359.18,9
4.53,96.24,6.62,6.93,2.36,0.67,0.29,1136.6,45.51,359.18,10
3.15,96.24,6.77,7.08,3.12,0.61,0.33,1136.6,45.51,359.18,11
4.38,96.24,8.19,10.4,2.6,0.71,0.41,1136.6,45.51,359.18,12
3.54,50.82,6.99,11.16,2.5,0.3,0.11,14.92,28.78,40.17,1
2.6,50.82,4.77,6.85,2.34,0.33,0.13,14.92,28.78,40.17,2
2.63,50.82,5.28,6.71,1.81,0.32,0.1,14.92,28.78,40.17,3
4.2,50.82,5.28,6.68,1.49,0.41,0.11,14.92,28.78,40.17,4
4.2,50.82,8.79,15.06,2.97,0.44,0.08,14.92,28.78,40.17,5
6.19,50.82,8.16,10.74,1.69,0.55,0.17,14.92,28.78,40.17,6
4.42,50.82,8.3,11.86,2.88,0.51,0.15,14.92,28.78,40.17,7
3.44,50.82,6.8,10.05,2.82,0.43,0.18,14.92,28.78,40.17,8
6,50.82,9.22,19.14,5.35,0.52,0.18,14.92,28.78,40.17,9
6.64,50.82,9.2,19.81,3.85,0.48,0.15,14.92,28.78,40.17,10
2.01,50.82,4.78,11.17,4.41,0.43,0.1,14.92,28.78,40.17,11
2.4,50.82,3.45,5.08,2.06,0.13,0.14,14.92,28.78,40.17,12
0.7,62.18,1.73,3.42,3.53,0.27,0.09,568.63,38.88,1077.03,1
1.16,62.18,3.28,4.93,2.84,0.19,0.09,568.63,38.88,1077.03,2
1.84,62.18,4.04,7.04,2.44,0.38,0.16,568.63,38.88,1077.03,3
4.1,62.18,6.36,9.1,2.17,0.48,0.22,568.63,38.88,1077.03,4
7.82,62.18,8.86,11.99,1.84,0.51,0.23,568.63,38.88,1077.03,5
6.33,62.18,8.54,11.98,2.11,0.34,0.21,568.63,38.88,1077.03,6
8.33,62.18,8.8,12.67,2.23,0.49,0.21,568.63,38.88,1077.03,7
8.78,62.18,10.08,14.58,2.56,0.48,0.17,568.63,38.88,1077.03,8
8,62.18,8.87,15.74,4.28,0.42,0.17,568.63,38.88,1077.03,9
3.15,62.18,6.82,8.97,1.81,0.43,0.14,568.63,38.88,1077.03,10
1.83,62.18,5.29,7.27,1.49,0.29,0.1,568.63,38.88,1077.03,11
2.23,62.18,4.06,7.28,3.9,0.29,0.11,568.63,38.88,1077.03,12
1.38,91.73,2.37,3.94,2.97,0.38,0.16,256.49,41.11,1220.63,1
2.44,91.73,3.77,6.47,3.61,0.39,0.2,256.49,41.11,1220.63,2
3.54,91.73,5.19,6.42,2.21,0.45,0.24,256.49,41.11,1220.63,3
6.01,91.73,9.32,12.77,2.73,0.54,0.31,256.49,41.11,1220.63,4
7.26,91.73,9.04,12.03,2.07,0.57,0.28,256.49,41.11,1220.63,5
10.7,91.73,12.86,13.99,1.85,0.53,0.28,256.49,41.11,1220.63,6
7.19,91.73,10.3,14.52,2.09,0.5,0.22,256.49,41.11,1220.63,7
8.76,91.73,9.08,13.92,2.6,0.55,0.25,256.49,41.11,1220.63,8
7.16,91.73,9.15,12.95,1.91,0.41,0.22,256.49,41.11,1220.63,9
5.12,91.73,8.38,11.08,2.01,0.53,0.19,256.49,41.11,1220.63,10
3.4,91.73,7.06,8.22,1.41,0.49,0.17,256.49,41.11,1220.63,11
5.6,91.73,6.73,14.31,5.95,0.34,0.25,256.49,41.11,1220.63,12
5.05,76.37,7.24,9.52,2.36,0.44,0.22,302.17,33.88,353.75,1
4.44,76.37,8.55,9.63,1.37,0.47,0.21,302.17,33.88,353.75,2
4.62,76.37,8.09,10.5,2.51,0.47,0.23,302.17,33.88,353.75,3
4.92,76.37,8.75,11.84,2.4,0.41,0.19,302.17,33.88,353.75,4
6.77,76.37,7.81,10.13,2.92,0.45,0.22,302.17,33.88,353.75,5
8.02,76.37,8.61,15.43,3.94,0.45,0.22,302.17,33.88,353.75,6
6.66,76.37,6.74,10.43,3.66,0.48,0.23,302.17,33.88,353.75,7
11.07,76.37,9.83,15.13,2.45,0.53,0.21,302.17,33.88,353.75,8
7.09,76.37,14.18,18.13,1.69,0.47,0.12,302.17,33.88,353.75,9
4.92,76.37,7.2,11.81,2.55,0.38,0.16,302.17,33.88,353.75,10
6.05,76.37,10.81,13.33,1.6,0.44,0.13,302.17,33.88,353.75,11
6.3,76.37,9.65,13.17,2,0.46,0.24,302.17,33.88,353.75,12
1.94,42.99,4.02,5.1,2.63,0.62,0.21,771.57,46.74,400.79,1
1.78,42.99,3.17,3.58,2.58,0.62,0.31,771.57,46.74,400.79,2
1.98,42.99,4.29,4.6,2.12,0.61,0.3,771.57,46.74,400.79,3
1.92,42.99,4.2,4.37,1.45,0.51,0.2,771.57,46.74,400.79,4
1.9,42.99,3.47,3.97,2.1,0.41,0.18,771.57,46.74,400.79,5
1.73,42.99,3.98,3.51,0.92,0.43,0.16,771.57,46.74,400.79,6
1.05,42.99,3.52,3.47,1.11,0.29,0.06,771.57,46.74,400.79,7
1.21,42.99,3.2,4.82,3.08,0.59,0.07,771.57,46.74,400.79,8
0.81,42.99,2.68,2.67,1.06,0.35,0.08,771.57,46.74,400.79,9
2,42.99,4.33,4.58,1.4,0.59,0.24,771.57,46.74,400.79,10
2.34,42.99,4.21,4.54,1.95,0.59,0.29,771.57,46.74,400.79,11
1.9,42.99,4.25,5.97,3.87,0.6,0.27,771.57,46.74,400.79,12
4.8,119.01,6.16,12.82,3.62,0.37,0.24,6.55,26.92,4.29,1
5.67,119.01,4.33,8.69,4.18,0.36,0.24,6.55,26.92,4.29,2
5.42,119.01,7.68,14.68,4.28,0.41,0.19,6.55,26.92,4.29,3
4.4,119.01,6.03,10.65,2.39,0.42,0.17,6.55,26.92,4.29,4
6.58,119.01,6.82,10.76,2.28,0.48,0.2,6.55,26.92,4.29,5
11.32,119.01,11.97,14.81,1.81,0.63,0.35,6.55,26.92,4.29,6
11.18,119.01,10.04,13.21,2.37,0.65,0.34,6.55,26.92,4.29,7
12.2,119.01,11.63,15.15,2.4,0.61,0.36,6.55,26.92,4.29,8
10.57,119.01,10.24,12.55,1.8,0.59,0.29,6.55,26.92,4.29,9
4.79,119.01,6.82,10.62,2.65,0.54,0.16,6.55,26.92,4.29,10
3.58,119.01,5.42,10.81,2.68,0.31,0.14,6.55,26.92,4.29,11
3.45,119.01,3.43,7.79,4.11,0.31,0.22,6.55,26.92,4.29,12
2.54,77.25,3.56,5.32,2.4,0.47,0.3,343.92,44.2,188.18,1
2.74,77.25,4.54,7.08,2.74,0.55,0.37,343.92,44.2,188.18,2
3.05,77.25,4.91,8.28,3.09,0.53,0.32,343.92,44.2,188.18,3
2.6,77.25,4.45,4.61,1.54,0.61,0.3,343.92,44.2,188.18,4
4.22,77.25,6.03,7.29,1.74,0.54,0.31,343.92,44.2,188.18,5
4.99,77.25,7.19,10.02,1.96,0.62,0.35,343.92,44.2,188.18,6
7.37,77.25,8.17,10.01,2.01,0.59,0.33,343.92,44.2,188.18,7
4.77,77.25,5.77,8.72,2.45,0.6,0.29,343.92,44.2,188.18,8
4.34,77.25,5.59,7.94,2.88,0.58,0.26,343.92,44.2,188.18,9
4.59,77.25,6.26,10.65,4.68,0.58,0.33,343.92,44.2,188.18,10
2.48,77.25,4.31,6.62,2.82,0.55,0.29,343.92,44.2,188.18,11
3.91,77.25,4.86,6.48,2.37,0.57,0.46,343.92,44.2,188.18,12
5.54,89.04,8.54,17.03,3.32,0.44,0.21,3.15,28.72,0.7,1
4.38,89.04,4.9,9.04,2.93,0.38,0.21,3.15,28.72,0.7,2
7.28,89.04,8.52,13.81,2.25,0.42,0.17,3.15,28.72,0.7,3
10.53,89.04,10.18,19.81,4.62,0.32,0.19,3.15,28.72,0.7,4
9.08,89.04,13.39,18.11,1.74,0.42,0.13,3.15,28.72,0.7,5
10.02,89.04,12.96,20.62,3.5,0.42,0.18,3.15,28.72,0.7,6
9.72,89.04,13.79,23.3,3.38,0.6,0.14,3.15,28.72,0.7,7
8.57,89.04,15.31,23.29,2.27,0.47,0.2,3.15,28.72,0.7,8
10.78,89.04,10.54,17.46,2.88,0.56,0.26,3.15,28.72,0.7,9
9.9,89.04,8.21,23.86,6.06,0.44,0.22,3.15,28.72,0.7,10
6.66,89.04,6.42,15.14,4.61,0.43,0.24,3.15,28.72,0.7,11
4.87,89.04,4.95,9.23,3.3,0.43,0.29,3.15,28.72,0.7,12
2.12,47.77,3.64,5.37,3.71,0.52,0.3,180.56,47.91,2.92,1
1.82,47.77,3.03,4.06,3.02,0.56,0.35,180.56,47.91,2.92,2
1.99,47.77,3.53,4.21,2.12,0.6,0.42,180.56,47.91,2.92,3
2.66,47.77,3.33,4.37,2.48,0.53,0.33,180.56,47.91,2.92,4
1.72,47.77,3.07,4.36,3.03,0.45,0.19,180.56,47.91,2.92,5
1.65,47.77,2.66,3.25,1.89,0.41,0.21,180.56,47.91,2.92,6
0.99,47.77,2.3,3.66,2.92,0.3,0.12,180.56,47.91,2.92,7
1.62,47.77,3.2,6.55,3.58,0.4,0.11,180.56,47.91,2.92,8
2.74,47.77,3.08,4.41,2.48,0.58,0.21,180.56,47.91,2.92,9
2.4,47.77,3.81,5.69,2.72,0.52,0.35,180.56,47.91,2.92,10
3.03,47.77,5.54,6.45,2,0.6,0.35,180.56,47.91,2.92,11
2.57,47.77,4.3,5.84,3.83,0.6,0.3,180.56,47.91,2.92,12
3.33,103.02,7.18,8.9,1.89,0.72,0.22,47.91,45.19,62.72,1
2.73,103.02,6.31,7.91,2.18,0.72,0.31,47.91,45.19,62.72,2
2.72,103.02,6.05,6.88,2.04,0.75,0.37,47.91,45.19,62.72,3
2.3,103.02,4.33,4.75,2.03,0.65,0.38,47.91,45.19,62.72,4
1.71,103.02,3.91,4.15,1.36,0.6,0.18,47.91,45.19,62.72,5
1.62,103.02,3.12,3.6,1.69,0.52,0.14,47.91,45.19,62.72,6
0.73,103.02,2.64,3.05,1.33,0.39,0.05,47.91,45.19,62.72,7
1.06,103.02,3.45,3.15,1.09,0.52,0.05,47.91,45.19,62.72,8
2.19,103.02,5.18,7.68,2.71,0.54,0.14,47.91,45.19,62.72,9
3.8,103.02,6.46,8.62,2.26,0.73,0.3,47.91,45.19,62.72,10
3.86,103.02,6.95,8.64,2.79,0.76,0.4,47.91,45.19,62.72,11
3.92,103.02,7.9,10.5,2.81,0.76,0.28,47.91,45.19,62.72,12
5.14,48.1,7.7,16.39,3.59,0.31,0.12,173.1,29.34,181.51,1
3.11,48.1,7.06,10.71,1.88,0.25,0.08,173.1,29.34,181.51,2
6.5,48.1,7.63,11.61,2.21,0.39,0.15,173.1,29.34,181.51,3
5.9,48.1,10.38,11.68,1.1,0.34,0.12,173.1,29.34,181.51,4
9.01,48.1,10.85,18.13,2.64,0.48,0.15,173.1,29.34,181.51,5
3.99,48.1,8.88,14.96,2.74,0.36,0.09,173.1,29.34,181.51,6
4.51,48.1,7.74,13.98,2.54,0.29,0.07,173.1,29.34,181.51,7
7.64,48.1,17.72,22.56,1.58,0.41,0.09,173.1,29.34,181.51,8
6.81,48.1,10.35,19.15,3.23,0.32,0.11,173.1,29.34,181.51,9
5.96,48.1,14.41,22.98,2.11,0.22,0.08,173.1,29.34,181.51,10
3.83,48.1,6.03,10.99,2.85,0.47,0.1,173.1,29.34,181.51,11
3.29,48.1,6.67,14.2,4.35,0.32,0.12,173.1,29.34,181.51,12
2.4,61.48,3.14,6.1,5.37,0.51,0.33,350.6,44.36,836.68,1
2.05,61.48,2.84,4.56,3.51,0.46,0.32,350.6,44.36,836.68,2
2.35,61.48,3.97,5.65,2.75,0.43,0.25,350.6,44.36,836.68,3
4.02,61.48,6.95,7.99,1.74,0.5,0.3,350.6,44.36,836.68,4
5.85,61.48,6.3,9.22,3.02,0.5,0.3,350.6,44.36,836.68,5
5.23,61.48,7.28,9.46,2.14,0.51,0.26,350.6,44.36,836.68,6
6.2,61.48,5.77,7.73,2.24,0.39,0.32,350.6,44.36,836.68,7
5.47,61.48,6.78,9.02,2.7,0.4,0.23,350.6,44.36,836.68,8
4.94,61.48,5.41,7.49,1.96,0.54,0.3,350.6,44.36,836.68,9
3.94,61.48,5.27,8.96,4.86,0.6,0.36,350.6,44.36,836.68,10
2.46,61.48,3.9,5.92,2.96,0.5,0.33,350.6,44.36,836.68,11
1.72,61.48,3.04,4.25,2.67,0.51,0.36,350.6,44.36,836.68,12
1.78,82.7,3.06,4.31,2.99,0.38,0.19,203.21,43.16,1190.27,1
2.27,82.7,3.66,4.93,1.98,0.31,0.21,203.21,43.16,1190.27,2
3.05,82.7,5.58,6.8,2.09,0.39,0.24,203.21,43.16,1190.27,3
5.48,82.7,8.01,12.33,2.97,0.56,0.35,203.21,43.16,1190.27,4
5.2,82.7,6.58,9.29,2.95,0.56,0.31,203.21,43.16,1190.27,5
7.08,82.7,9.23,13.64,3.13,0.61,0.3,203.21,43.16,1190.27,6
6.85,82.7,7.3,10.97,2.44,0.49,0.38,203.21,43.16,1190.27,7
7.24,82.7,7.31,13.09,3.43,0.61,0.42,203.21,43.16,1190.27,8
4.45,82.7,4.01,8.13,4.57,0.53,0.44,203.21,43.16,1190.27,9
4.99,82.7,7.11,10.81,2.52,0.58,0.2,203.21,43.16,1190.27,10
2.26,82.7,5.11,6.73,1.86,0.42,0.16,203.21,43.16,1190.27,11
2.27,82.7,5.04,6.97,2.41,0.47,0.23,203.21,43.16,1190.27,12
0.67,31.35,3.38,3.86,1.36,0.33,0.04,1232.75,35.18,971.2,1
1.24,31.35,3.19,4.06,2,0.34,0.08,1232.75,35.18,971.2,2
1.52,31.35,4.6,6.12,2.02,0.31,0.08,1232.75,35.18,971.2,3
2.71,31.35,5.71,9.92,2.83,0.31,0.1,1232.75,35.18,971.2,4
3.44,31.35,5.52,6.26,1.5,0.31,0.15,1232.75,35.18,971.2,5
5.74,31.35,6.16,9.86,2.57,0.35,0.13,1232.75,35.18,971.2,6
6.83,31.35,5.76,7.61,3.64,0.51,0.18,1232.75,35.18,971.2,7
4.63,31.35,5.1,7.38,2.23,0.4,0.23,1232.75,35.18,971.2,8
3.9,31.35,6.09,7.79,1.84,0.37,0.13,1232.75,35.18,971.2,9
2.78,31.35,5.67,7.53,2.05,0.41,0.12,1232.75,35.18,971.2,10
0.79,31.35,3,3.02,1.38,0.25,0.05,1232.75,35.18,971.2,11
1.24,31.35,3.26,3.96,2.6,0.23,0.1,1232.75,35.18,971.2,12
1.18,26.27,2.36,2.67,2.04,0.57,0.2,1481.03,43.83,0,1
0.98,26.27,1.96,2.07,1.91,0.43,0.23,1481.03,43.83,0,2
1.65,26.27,2.66,3.57,3.83,0.42,0.22,1481.03,43.83,0,3
2.11,26.27,3.61,4.22,2.53,0.53,0.2,1481.03,43.83,0,4
2.03,26.27,3.42,4.34,2.43,0.51,0.25,1481.03,43.83,0,5
2,26.27,3.71,4.11,1.33,0.45,0.14,1481.03,43.83,0,6
1.55,26.27,2.93,4.69,4.06,0.47,0.09,1481.03,43.83,0,7
1.32,26.27,3.76,3.64,1.21,0.52,0.12,1481.03,43.83,0,8
1.89,26.27,4.58,5.07,1.46,0.52,0.12,1481.03,43.83,0,9
2.17,26.27,4.12,4.88,2.25,0.49,0.17,1481.03,43.83,0,10
1.59,26.27,2.71,3.45,2.16,0.46,0.19,1481.03,43.83,0,11
1.27,26.27,2.65,3.44,2.67,0.49,0.24,1481.03,43.83,0,12
1.32,11.78,3.74,4.4,1.58,0.52,0.09,712.55,34.74,83.78,1
2.03,11.78,3.5,5.33,2.78,0.39,0.11,712.55,34.74,83.78,2
1.05,11.78,3.34,3.67,1.6,0.28,0.04,712.55,34.74,83.78,3
0.74,11.78,4.08,5.23,1.59,0.09,0.03,712.55,34.74,83.78,4
0.06,11.78,0.85,0.29,-0.58,0,0.01,712.55,34.74,83.78,5
0.05,11.78,0.71,0.35,0.51,0.4,0.01,712.55,34.74,83.78,7
0.04,11.78,0.59,0.15,0.58,0,0.01,712.55,34.74,83.78,8
0.42,11.78,5.46,7.06,0.84,0,0.01,712.55,34.74,83.78,9
0.58,11.78,4.57,4.6,0.83,0.1,0.03,712.55,34.74,83.78,10
1.11,11.78,3.75,5.73,2.39,0.25,0.04,712.55,34.74,83.78,11
1.82,11.78,3.52,4.51,1.81,0.5,0.08,712.55,34.74,83.78,12
2.3,53.27,5.11,6.6,2.1,0.35,0.19,47.53,41.63,68.89,1
2.68,53.27,5.03,7.66,2.75,0.4,0.21,47.53,41.63,68.89,2
3.03,53.27,6.13,7.81,2.03,0.4,0.21,47.53,41.63,68.89,3
3.73,53.27,5.2,7.74,2.62,0.47,0.22,47.53,41.63,68.89,4
4.22,53.27,3.72,5.74,3.14,0.43,0.27,47.53,41.63,68.89,5
5.07,53.27,6.51,8.56,2.39,0.36,0.3,47.53,41.63,68.89,6
4.49,53.27,5.96,8.92,2.99,0.38,0.21,47.53,41.63,68.89,7
7.43,53.27,7.63,18.24,6.51,0.23,0.3,47.53,41.63,68.89,8
5.28,53.27,6.31,11.65,3.18,0.36,0.2,47.53,41.63,68.89,9
3.97,53.27,6.03,7.97,1.86,0.29,0.2,47.53,41.63,68.89,10
3.2,53.27,6.51,9.52,2.15,0.37,0.16,47.53,41.63,68.89,11
3.13,53.27,6.72,8.22,2.46,0.31,0.21,47.53,41.63,68.89,12
4,29.29,4.24,10.14,7.1,0.55,0.15,806.9,41.78,136.54,1
1.73,29.29,3.26,4.73,2.99,0.52,0.19,806.9,41.78,136.54,2
1.54,29.29,3.01,3.91,2.92,0.53,0.23,806.9,41.78,136.54,3
1.34,29.29,2.57,3.58,3.23,0.46,0.16,806.9,41.78,136.54,4
1.69,29.29,3.41,3.68,1.67,0.51,0.11,806.9,41.78,136.54,5
3.57,29.29,5.27,15.52,6.11,0.46,0.08,806.9,41.78,136.54,6
0.86,29.29,3.71,5.66,2.17,0.21,0.03,806.9,41.78,136.54,7
0.64,29.29,1.23,1.95,1.85,0.17,0.03,806.9,41.78,136.54,8
0.2,29.29,1.78,1.58,0.86,0.25,0.02,806.9,41.78,136.54,9
2.99,29.29,5.2,6.96,2.83,0.61,0.11,806.9,41.78,136.54,10
1.47,29.29,2.96,3.45,1.94,0.5,0.24,806.9,41.78,136.54,11
2.11,29.29,3.27,5.06,3.12,0.59,0.21,806.9,41.78,136.54,12
2.58,45.73,6.78,35.79,6.45,0.25,0.12,1337.2,37.28,1097.56,1
0.82,45.73,2.33,2.76,1.9,0.21,0.11,1337.2,37.28,1097.56,2
3.11,45.73,3.53,5.9,2.58,0.2,0.13,1337.2,37.28,1097.56,3
2.05,45.73,4.11,6.17,2.62,0.41,0.2,1337.2,37.28,1097.56,4
3.58,45.73,4.19,7.67,4.71,0.36,0.22,1337.2,37.28,1097.56,5
3.38,45.73,4.55,5.73,1.54,0.35,0.19,1337.2,37.28,1097.56,6
5.69,45.73,6.46,8.72,1.81,0.44,0.19,1337.2,37.28,1097.56,7
7.57,45.73,5.93,10.06,2.31,0.4,0.22,1337.2,37.28,1097.56,8
4.72,45.73,7.35,10.25,1.7,0.36,0.14,1337.2,37.28,1097.56,9
2.71,45.73,4.47,8.12,3.42,0.31,0.12,1337.2,37.28,1097.56,10
0.88,45.73,2.44,3.85,2.73,0.3,0.07,1337.2,37.28,1097.56,11
4.23,45.73,2.53,3.71,2.8,0.26,0.11,1337.2,37.28,1097.56,12
4.39,100.29,8.24,11.6,3.62,0.48,0.25,61.56,37.71,43.91,1
4.44,100.29,7.86,10.55,2.2,0.35,0.27,61.56,37.71,43.91,2
4.88,100.29,9,11.81,2.44,0.46,0.27,61.56,37.71,43.91,3
5.31,100.29,8.92,12.7,3.55,0.5,0.25,61.56,37.71,43.91,4
8.25,100.29,8.94,11.75,1.85,0.59,0.27,61.56,37.71,43.91,5
10.84,100.29,10.77,15.07,2.49,0.54,0.24,61.56,37.71,43.91,6
7.31,100.29,8.35,11.5,2.84,0.63,0.27,61.56,37.71,43.91,7
8.75,100.29,8.1,11.24,3.03,0.56,0.26,61.56,37.71,43.91,8
9.93,100.29,9.32,16.49,3.06,0.6,0.28,61.56,37.71,43.91,9
6.78,100.29,9.79,12.9,1.86,0.48,0.22,61.56,37.71,43.91,10
6.25,100.29,10.74,16.37,2.34,0.45,0.21,61.56,37.71,43.91,11
4.97,100.29,8.57,11.87,2.39,0.42,0.27,61.56,37.71,43.91,12
2.05,57.38,2.56,4.36,3.62,0.39,0.2,265.92,42.64,323.69,1
2.04,57.38,3.22,5.21,2.86,0.42,0.23,265.92,42.64,323.69,2
2.32,57.38,4.3,5.32,1.77,0.45,0.24,265.92,42.64,323.69,3
2.23,57.38,4.75,6.13,2.39,0.51,0.22,265.92,42.64,323.69,4
3.49,57.38,5.64,8.34,4.22,0.6,0.2,265.92,42.64,323.69,5
4.58,57.38,5.45,7.53,2.38,0.56,0.3,265.92,42.64,323.69,6
5.37,57.38,6.72,10.55,3.46,0.5,0.29,265.92,42.64,323.69,7
4.32,57.38,5.07,6.68,2.34,0.6,0.27,265.92,42.64,323.69,8
4.64,57.38,7.74,12.47,3.4,0.6,0.21,265.92,42.64,323.69,9
2.88,57.38,5.26,8.46,3.36,0.55,0.28,265.92,42.64,323.69,10
1.52,57.38,2.85,3.31,2.03,0.51,0.22,265.92,42.64,323.69,11
2.02,57.38,3.8,5.23,2.29,0.52,0.23,265.92,42.64,323.69,12
3.52,100.56,6.62,10.25,2.86,0.46,0.16,2.56,30.46,7.84,1
6.87,100.56,11.12,15.86,1.88,0.37,0.2,2.56,30.46,7.84,2
6.7,100.56,9.75,20.89,4.85,0.35,0.21,2.56,30.46,7.84,3
6.57,100.56,10.62,17.85,2.78,0.34,0.18,2.56,30.46,7.84,4
14.19,100.56,13.8,29.27,4.19,0.52,0.17,2.56,30.46,7.84,5
5.58,100.56,9.64,14.2,2.29,0.52,0.2,2.56,30.46,7.84,6
9.42,100.56,10.2,13.19,1.87,0.59,0.25,2.56,30.46,7.84,7
11.31,100.56,14.42,26.05,3.83,0.63,0.23,2.56,30.46,7.84,8
6.79,100.56,9.9,23.49,6.64,0.49,0.18,2.56,30.46,7.84,9
6.71,100.56,13.33,23.46,2.32,0.42,0.12,2.56,30.46,7.84,10
3.41,100.56,5.21,8.34,1.79,0.37,0.17,2.56,30.46,7.84,11
5.89,100.56,6.62,13.13,3.13,0.49,0.23,2.56,30.46,7.84,12
3.03,26.31,9.11,13.24,1.65,0.49,0.07,236.98,34.21,19.62,1
3.43,26.31,7.79,12.9,4.08,0.39,0.11,236.98,34.21,19.62,2
2.29,26.31,7.2,9.63,2.13,0.43,0.06,236.98,34.21,19.62,3
1.07,26.31,4.32,5.58,1.68,0.31,0.03,236.98,34.21,19.62,4
0.28,26.31,2.67,2.39,0.22,0.25,0.01,236.98,34.21,19.62,5
0.21,26.31,5.16,6.98,0.57,0.33,0.01,236.98,34.21,19.62,7
0.06,26.31,1.14,0.18,0,0,0,236.98,34.21,19.62,8
0.53,26.31,12.45,17.24,0,0,0.01,236.98,34.21,19.62,9
0.8,26.31,2.94,3.92,1.32,0.19,0.04,236.98,34.21,19.62,10
1.35,26.31,3.87,5.89,2.82,0.27,0.08,236.98,34.21,19.62,11
2.84,26.31,6.84,7.73,1.34,0.49,0.08,236.98,34.21,19.62,12
1.49,26.46,3.12,3.4,1.64,0.46,0.21,594.17,47.68,362.15,1
1.17,26.46,3.11,3.26,2.11,0.45,0.22,594.17,47.68,362.15,2
1.5,26.46,2.96,3.91,4.29,0.56,0.25,594.17,47.68,362.15,3
1.13,26.46,2.52,3.02,2.43,0.39,0.19,594.17,47.68,362.15,4
1.65,26.46,2.28,3.21,2.51,0.33,0.22,594.17,47.68,362.15,5
2.11,26.46,3.67,4.86,3.11,0.36,0.18,594.17,47.68,362.15,6
1.7,26.46,3.65,3.99,1.39,0.26,0.07,594.17,47.68,362.15,7
